title,rating,movieId,userId,# of ratings
"Kiss Me, Stupid",3.5,6578.0,606.0,1
Kiss me Kismet,2.5,136838.0,509.0,1
Kiss of Death,3.2,259.0,293.8,5
Kiss of the Dragon,3.7777777777777777,4387.0,349.22222222222223,9
Kiss of the Spider Woman,3.875,6786.0,252.75,4
Kiss the Girls,3.1153846153846154,1620.0,299.9230769230769,13
Kissed,2.5,1502.0,197.0,2
Kissing Jessica Stein,3.375,5222.0,365.75,4
Kit Kittredge: An American Girl,3.0,60289.0,96.0,2
Kitchen Stories (Salmer fra kjøkkenet),3.6666666666666665,7297.0,222.33333333333334,3
Kite,1.5,132618.0,448.0,1
"Kite Runner, The",3.3333333333333335,56607.0,273.3333333333333,3
Kizumonogatari II: Passionate Blood,4.0,168090.0,184.0,1
Kizumonogatari III: Cold Blood,4.5,168218.0,184.0,1
Kizumonogatari Part 1: Tekketsu,4.0,162968.0,184.0,1
Klute,4.083333333333333,1964.0,486.6666666666667,6
Knife in the Water (Nóz w wodzie),3.75,6858.0,210.0,2
Knight and Day,3.4166666666666665,79185.0,301.8333333333333,6
"Knight's Tale, A",3.341463414634146,4299.0,304.1707317073171,41
Knights of Badassdom,2.25,109042.0,348.5,2
Knock Knock,1.5,142074.0,50.0,1
Knock Off,5.0,2196.0,594.0,1
Knockaround Guys,2.5,5665.0,411.2,5
Knocked Up,3.6538461538461537,52973.0,313.61538461538464,52
Knockin' on Heaven's Door,4.25,32460.0,143.5,4
"Knot, The",1.5,103502.0,448.0,1
Knowing,2.8333333333333335,67197.0,379.3333333333333,9
Kolya (Kolja),4.428571428571429,1446.0,211.0,7
Kong: Skull Island,3.125,168254.0,222.75,4
Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance),3.8636363636363638,1289.0,290.0,11
Krabat,2.0,63312.0,50.0,1
Kramer vs. Kramer,3.892857142857143,1955.0,381.64285714285717,14
Krampus,3.5,135534.0,610.0,1
"Krays, The",3.5,26695.0,28.0,1
Krippendorf's Tribe,2.5714285714285716,1855.0,326.57142857142856,7
Krull,2.9,4275.0,421.6,5
Kubo and the Two Strings,4.0,162578.0,287.0,6
Kuffs,2.5,6720.0,506.5,2
Kull the Conqueror,2.3333333333333335,1606.0,230.66666666666666,3
Kundun,3.25,1730.0,369.0,4
Kung Fu Hustle (Gong fu),3.5789473684210527,31878.0,307.7368421052632,19
Kung Fu Panda,3.4444444444444446,59784.0,304.3888888888889,54
Kung Fu Panda 2,3.323529411764706,87222.0,354.94117647058823,17
Kung Fu Panda 3,3.375,149406.0,438.375,8
Kung Fu Panda: Secrets of the Furious Five,2.875,67295.0,425.75,4
Kung Fu Panda: Secrets of the Masters,5.0,136556.0,586.0,1
Kung Fury,3.7142857142857144,134170.0,226.42857142857142,7
Kung Pow: Enter the Fist,3.2222222222222223,5047.0,385.77777777777777,9
Kurt & Courtney,4.0,1856.0,387.3333333333333,3
Kurt Cobain: Montage of Heck,3.0,127146.0,50.0,1
Kwaidan (Kaidan),2.5,7564.0,427.0,2
L.A. Confidential,4.061855670103093,1617.0,278.45360824742266,97
L.A. Slasher,5.0,143559.0,89.0,1
L.A. Story,3.4791666666666665,2108.0,272.5,24
L.I.E.,4.333333333333333,4765.0,340.3333333333333,3
LBJ,4.0,179813.0,462.0,1
LEGO Batman: The Movie - DC Heroes Unite,3.0,103233.0,380.0,1
LEGO DC Super Hero Girls: Brain Drain,3.5,176051.0,596.0,1
LOL,3.5,96975.0,563.0,1
La Belle Verte,4.5,117849.0,318.0,1
La Cérémonie,4.5,1406.0,439.0,2
La La Land,3.388888888888889,164909.0,343.55555555555554,9
La cravate,3.0,114335.0,50.0,1
La vérité si je mens !,3.5,130498.0,560.0,1
Labyrinth,3.8214285714285716,1967.0,306.35714285714283,42
Ladder 49,3.6666666666666665,8908.0,275.5,6
"Ladies Man, The",1.5833333333333333,3955.0,331.8333333333333,6
Lady Bird,3.3333333333333335,177615.0,388.6666666666667,3
"Lady Eve, The",4.0,2935.0,338.75,8
Lady Jane,5.0,6201.0,474.0,1
"Lady Vanishes, The",3.9166666666666665,2208.0,389.8333333333333,6
Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi),4.0,42632.0,317.0,5
"Lady and the Duke, The (Anglaise et le duc, L')",4.0,5365.0,479.0,1
Lady and the Tramp,3.4,2080.0,303.1272727272727,55
"Lady from Shanghai, The",3.5,25940.0,474.0,1
Lady in White (a.k.a. The Mystery of the Lady in White),1.75,4517.0,480.5,2
Lady in the Water,2.8333333333333335,45730.0,387.44444444444446,9
Ladybird Ladybird,4.0,263.0,606.0,1
Ladybugs,3.0,26778.0,313.6666666666667,3
Ladyhawke,3.3333333333333335,3479.0,295.6111111111111,18
"Ladykillers, The",2.6333333333333333,7249.333333333333,361.53333333333336,15
Lagaan: Once Upon a Time in India,4.166666666666667,6776.0,491.6666666666667,3
Laggies,5.0,114265.0,598.0,1
"Lake House, The",3.1,45668.0,375.7,10
Lake Placid,2.6666666666666665,2713.0,300.4166666666667,12
Lakeview Terrace,3.0,61705.0,253.0,2
Lamerica,5.0,53.0,344.0,2
Lammbock,4.5,7843.0,18.0,1
Land Before Time III: The Time of the Great Giving,2.1666666666666665,888.0,155.33333333333334,3
"Land Before Time, The",3.3333333333333335,4519.0,369.3333333333333,9
"Land That Time Forgot, The",1.5,69453.0,481.0,2
Land and Freedom (Tierra y libertad),4.0,632.0,606.0,1
Land of Plenty (Angst and Alienation in America),3.5,48214.0,606.0,1
Land of the Dead,3.125,33834.0,380.25,4
Land of the Lost,3.2142857142857144,69278.0,348.2857142857143,7
"Langoliers, The",3.0,26887.0,298.0,1
Lantana,3.8333333333333335,4978.0,384.8333333333333,6
Laputa: Castle in the Sky (Tenkû no shiro Rapyuta),4.0625,6350.0,327.2916666666667,24
Lara Croft Tomb Raider: The Cradle of Life,2.6470588235294117,6564.0,295.47058823529414,17
Lara Croft: Tomb Raider,2.9,4367.0,327.35,40
Larger Than Life,2.8,813.0,305.0,5
Larry Crowne,2.75,87522.0,445.5,2
Larry David: Curb Your Enthusiasm,5.0,136469.0,424.0,1
Lars and the Real Girl,3.5625,55280.0,321.25,8
Lassie,3.0,484.0,219.0,2
Last Action Hero,2.9339622641509435,485.0,311.811320754717,53
"Last Airbender, The",1.9166666666666667,78893.0,409.0,6
"Last Boy Scout, The",3.5,7007.0,419.375,8
"Last Castle, The",2.8125,4866.0,381.375,8
Last Dance,3.0,726.0,84.0,1
Last Days,3.0,34326.0,360.5,2
"Last Days of Disco, The",4.5,1836.0,391.0,3
"Last Days, The",4.0,2494.0,382.0,2
"Last Detail, The",4.25,3200.0,356.625,8
"Last Dragon, The",2.6666666666666665,4442.0,401.0,3
"Last Emperor, The",3.6923076923076925,1960.0,324.2307692307692,26
Last Exit to Brooklyn,4.0,4615.0,606.0,1
"Last Exorcism, The",4.0,80094.0,610.0,1
Last Holiday,3.625,54965.5,293.0,4
"Last House on the Left, The",3.25,5569.0,437.0,2
Last Hurrah for Chivalry (Hao xia),5.0,26401.0,610.0,1
"Last King of Scotland, The",3.975,48738.0,321.0,20
"Last Kiss, The",3.8333333333333335,47970.0,318.6666666666667,3
"Last Kiss, The (Ultimo bacio, L')",4.0,5503.0,606.0,1
"Last Klezmer: Leopold Kozlowski, His Life and Music, The",4.0,791.0,90.0,1
Last Knights,3.0,131714.0,316.3333333333333,3
"Last Legion, The",3.0,54686.0,605.0,1
Last Life in the Universe (Ruang rak noi nid mahasan),4.166666666666667,27722.0,605.0,3
Last Man Standing,2.5,996.0,253.76923076923077,13
"Last Man on Earth, The (Ultimo uomo della Terra, L')",3.0,7891.0,514.0,1
"Last Metro, The (Dernier métro, Le)",4.0,4840.0,606.0,1
"Last Mimzy, The",3.0,51698.0,306.5,2
Last Night,4.0,3008.0,414.0,1
Last Orders,3.0,5112.0,414.0,1
"Last Picture Show, The",4.5,3152.0,306.375,8
"Last Samurai, The",3.903225806451613,7143.0,326.5,62
"Last Seduction, The",3.25,5893.0,41.5,2
Last Shift,4.0,142598.0,610.0,1
"Last Song, The",3.5,77414.0,563.0,1
"Last Stand, The",3.25,99910.0,314.5,2
"Last Starfighter, The",3.5714285714285716,8633.0,390.2857142857143,7
"Last Supper, The",3.3333333333333335,627.0,276.0,6
Last Tango in Paris (Ultimo tango a Parigi),4.5,7008.0,324.0,5
"Last Temptation of Christ, The",3.6875,2022.0,455.625,8
Last Train Home,3.0,74696.0,599.0,1
"Last Unicorn, The",3.375,6093.0,412.75,4
Last Vegas,2.0,106330.0,506.0,2
"Last Waltz, The",4.5,5385.0,137.0,1
"Last Wave, The",3.0,4927.0,325.0,1
"Last Wedding, The (Kivenpyörittäjän kylä)",3.0,26900.0,489.0,1
"Last Winter, The",4.0,55492.0,610.0,1
Last Year's Snow Was Falling,5.0,172577.0,105.0,1
Last of the Dogmen,2.5,26901.0,28.0,1
"Last of the Mohicans, The",3.8333333333333335,1408.0,283.7692307692308,39
Late Marriage (Hatuna Meuheret),3.5,6202.0,606.0,1
Late Night Shopping,4.5,27370.0,483.0,1
Late Night with Conan O'Brien: The Best of Triumph the Insult Comic Dog,2.0,172321.0,89.0,1
"Late Shift, The",2.5,26940.0,599.0,1
Latter Days,3.5,7260.0,596.0,1
Laura,4.333333333333333,942.0,397.5,6
Laurel Canyon,3.0,6215.0,265.0,3
"Lavender Hill Mob, The",4.5,5603.0,374.5,2
Law Abiding Citizen,3.0625,71838.0,327.5,8
"Law of Desire (Ley del deseo, La)",4.0,26599.0,606.0,1
Lawless,3.625,96432.0,277.0,4
Lawnmower Man 2: Beyond Cyberspace,2.5,66.0,308.3333333333333,9
"Lawnmower Man, The",2.7708333333333335,1037.0,302.25,24
Lawrence of Arabia,4.3,1204.0,316.93333333333334,45
Laws of Attraction,2.75,7450.0,469.25,4
Layer Cake,3.8157894736842106,27831.0,290.8421052631579,19
Le Maître d'école,4.0,146986.0,89.0,1
"League of Extraordinary Gentlemen, The (a.k.a. LXG)",2.625,6541.0,354.84375,32
"League of Ordinary Gentlemen, A",4.0,32302.0,608.0,1
"League of Their Own, A",3.466666666666667,3255.0,297.4,45
Lean on Me,3.5,4616.0,393.3333333333333,6
Leap Year,2.4,73319.0,223.0,5
Leap of Faith,2.3333333333333335,6850.0,460.0,3
Leatherheads,2.375,58839.0,250.5,4
Leave It to Beaver,1.75,1602.0,417.75,4
Leaves of Grass,3.1666666666666665,75813.0,384.3333333333333,3
Leaving Las Vegas,3.625,25.0,292.7763157894737,76
"Ledge, The",2.5,93502.0,599.0,1
Lee Daniels' The Butler,1.5,104337.0,567.0,1
Left Behind: The Movie,4.25,4142.0,268.0,2
Legal Eagles,2.625,6308.0,523.25,4
Legally Blonde,3.15625,4447.0,326.609375,64
"Legally Blonde 2: Red, White & Blonde",2.409090909090909,6535.0,284.0,11
Legend,3.1333333333333333,20749.0,337.26666666666665,15
Legend No. 17,4.5,130976.0,105.0,1
"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano)",3.6666666666666665,2691.0,462.3333333333333,3
"Legend of Bagger Vance, The",3.066666666666667,3978.0,341.2,15
"Legend of Drunken Master, The (Jui kuen II)",4.125,3972.0,317.3125,16
"Legend of Hell House, The",1.0,4786.0,603.0,1
"Legend of Rita, The (Stille nach dem Schuß, Die)",3.0,4074.0,4.0,1
"Legend of Sleepy Hollow, The",1.75,77262.0,599.0,2
"Legend of Zorro, The",2.9,39435.0,478.0,5
Legend of the Guardians: The Owls of Ga'Hoole,4.0,80615.0,390.0,2
"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk)",3.5,7844.0,393.0,2
Legends of the Fall,3.3970588235294117,266.0,278.72058823529414,68
Legion,2.8333333333333335,73929.0,211.33333333333334,3
Legionnaire,0.5,71810.0,599.0,1
Lemonade,4.5,169034.0,296.0,1
Lemony Snicket's A Series of Unfortunate Events,3.16,27706.0,338.32,25
Leningrad Cowboys Go America,4.0,6782.0,606.0,1
Lenny,3.75,5341.0,274.0,2
Leonard Part 6,0.75,4125.0,506.5,2
"Leopard, The (Gattopardo, Il)",4.25,8724.0,462.0,2
Leprechaun,2.3,7117.0,413.4,5
Leprechaun 2,2.5,44238.0,599.0,1
Leprechaun 3,2.0,44241.0,599.0,1
Leprechaun 4: In Space,0.5,44243.0,599.0,1
Less Than Zero,3.5,4126.0,274.0,4
Lesson Faust,5.0,1151.0,115.0,2
Let It Be Me,2.5,132084.0,599.0,1
Let It Ride,3.5,4617.0,506.5,2
Let It Snow,4.5,4374.0,594.0,1
Let Me In,3.857142857142857,80831.0,470.7142857142857,7
Let the Bullets Fly,3.0,87197.0,599.0,1
Let the Right One In (Låt den rätte komma in),3.911764705882353,61240.0,393.70588235294116,17
Let's Be Cops,3.1,113453.0,315.4,5
Let's Get Harry,2.0,3389.0,217.0,1
Let's Go to Prison,1.3333333333333333,49276.0,336.6666666666667,3
Lethal Weapon,3.6733333333333333,2000.0,318.3466666666667,75
Lethal Weapon 2,3.1808510638297873,2001.0,331.5744680851064,47
Lethal Weapon 3,2.9347826086956523,2002.0,313.0217391304348,46
Lethal Weapon 4,2.8484848484848486,1918.0,291.8484848484849,33
"Letter to Three Wives, A",4.0,25952.0,474.0,1
"Letter, The",4.0,25865.0,474.0,1
Letters from Iwo Jima,3.7058823529411766,50068.0,323.7647058823529,17
Letters to Juliet,2.8333333333333335,78316.0,428.0,3
Leviathan,2.0,116138.0,298.0,1
Levity,4.0,6285.0,182.0,1
"Liability, The",3.0,100304.0,448.0,1
Liam,2.0,4780.0,508.5,2
Liar Liar,3.0337837837837838,1485.0,336.47297297297297,74
"Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, A",2.5,98799.0,599.0,1
Libeled Lady,3.5,25826.0,474.0,1
Liberal Arts,3.0,97328.0,448.0,1
"Libertine, The",3.5,40966.0,387.0,1
Liberty Heights,4.0,3078.0,298.0,2
"Librarian, The: The Curse of the Judas Chalice",3.75,69805.0,569.5,2
"Librarian: Quest for the Spear, The",3.75,53140.0,569.5,2
"Librarian: Return to King Solomon's Mines, The",3.5,53138.0,569.5,2
Libre et assoupi,3.0,131749.0,125.0,1
Licence to Kill,3.325,2990.0,293.65,20
License to Drive,2.3333333333333335,4520.0,359.3333333333333,3
License to Wed,2.3333333333333335,53974.0,417.3333333333333,3
Life,3.25,2587.0,337.0,4
Life After Beth,3.5,113159.0,610.0,1
"Life Aquatic with Steve Zissou, The",3.4864864864864864,30810.0,351.1081081081081,37
Life Eternal,2.5,142961.0,50.0,1
Life Is Beautiful (La Vita è bella),4.1477272727272725,2324.0,320.78409090909093,88
Life Is a Long Quiet River (La vie est un long fleuve tranquille),4.0,26645.0,89.0,1
"Life Less Ordinary, A",3.0625,1658.0,356.625,8
Life Partners,3.0,116413.0,448.0,1
Life Stinks,1.5,6203.0,345.0,2
"Life and Death of Peter Sellers, The",3.0,31162.0,414.0,1
Life and Debt,4.0,6775.0,462.0,1
Life as We Know It,3.0,80860.0,357.3333333333333,6
Life as a House,3.888888888888889,4880.0,296.77777777777777,9
"Life of David Gale, The",3.8125,6187.0,335.125,8
"Life of Emile Zola, The",3.0,1933.0,474.0,1
Life of Pi,3.629032258064516,97938.0,285.51612903225805,31
Life or Something Like It,2.75,5324.0,426.0,2
Life with Father,3.5,7058.0,474.0,1
Life with Mikey,3.0,486.0,142.66666666666666,3
Life-Size,4.0,170837.0,89.0,1
Lifeboat,4.357142857142857,2202.0,346.14285714285717,7
Lifeforce,2.5,2377.0,458.8,5
"Lifeguard, The",3.5,103543.0,523.0,2
Lifted,4.0,91233.0,610.0,1
Light Years (Gandahar),5.0,3687.0,105.0,1
Lightning Jack,2.5,487.0,336.25,4
Lightning in a Bottle,4.0,8954.0,414.0,1
Lights Out,3.0,160571.0,562.0,2
Lights in the Dusk (Laitakaupungin valot),3.5,44301.0,606.0,1
Like Crazy,2.5,91079.0,423.5,2
"Like Father, Like Son",1.6666666666666667,4127.0,460.0,3
Like Mike,2.5,5458.0,232.0,1
Like Stars on Earth (Taare Zameen Par),4.5,57183.0,144.5,2
Like Water for Chocolate (Como agua para chocolate),3.9393939393939394,265.0,271.8787878787879,33
Lilies of the Field,3.8333333333333335,4187.0,345.3333333333333,3
Lilo & Stitch,3.810344827586207,5444.0,373.9310344827586,29
Lilting,4.5,111913.0,596.0,1
Lilya 4-Ever (Lilja 4-ever),3.5,6291.0,391.0,3
Limbo,4.0,2682.0,344.3333333333333,3
Limelight,3.6666666666666665,3559.0,437.6666666666667,3
"Limey, The",3.892857142857143,2912.0,336.7857142857143,14
Limitless,3.95,84152.0,264.4,30
"Limits of Control, The",2.75,69516.0,367.5,2
Lincoln,4.5,98154.0,374.0,4
"Lincoln Lawyer, The",3.6,84392.0,304.8,10
"Line King: The Al Hirschfeld Story, The",4.0,1144.0,90.0,1
Lion,4.5,165551.0,119.0,1
"Lion King 1½, The",4.5,27619.0,337.5,2
"Lion King II: Simba's Pride, The",3.0,26999.0,444.5,2
"Lion King, The",3.941860465116279,364.0,313.7906976744186,172
"Lion in Winter, The",3.6666666666666665,4427.0,368.3333333333333,9
Lionheart,0.5,26696.0,599.0,1
Lions For Lambs,4.0,55946.0,571.5,2
Liquid Truth,1.5,190215.0,338.0,1
Little Ashes,2.5,75446.0,578.0,1
Little Big League,2.6666666666666665,569.0,242.0,6
Little Big Man,4.145833333333333,3037.0,342.5416666666667,24
Little Big Soldier (Da bing xiao jiang),3.5,82765.0,610.0,1
Little Black Book,2.1666666666666665,8799.0,379.3333333333333,3
Little Boxes,4.0,176805.0,89.0,1
Little Buddha,3.25,365.0,284.0,4
Little Caesar,4.0,25773.0,221.0,1
Little Children,3.875,48696.0,215.5,4
Little Darlings,2.0,5197.0,479.0,1
Little Dieter Needs to Fly,5.0,5059.0,553.0,1
"Little Drummer Boy, The",2.5,60803.0,599.0,1
Little Fockers,1.8333333333333333,82852.0,346.6666666666667,6
"Little Foxes, The",4.0,4801.0,500.5,2
Little Giants,2.5,6559.0,445.0,4
"Little Girl Who Lives Down the Lane, The",4.0,32728.0,606.0,1
Little Lord Fauntleroy,4.0,961.0,606.0,1
Little Man,1.0,46865.0,382.0,1
Little Man Tate,3.35,4787.0,422.4,10
"Little Mermaid, The",3.425373134328358,2081.0,321.1641791044776,67
Little Miss Marker,4.0,30994.0,606.0,1
Little Miss Sunshine,3.883116883116883,46578.0,328.72727272727275,77
Little Monsters,2.25,4619.0,453.0,2
Little Murders,5.0,8238.0,89.0,1
Little Nemo: Adventures in Slumberland,2.5,2800.0,600.0,1
Little Nicky,2.5,3979.0,392.875,24
Little Nikita,3.0,4521.0,474.0,1
"Little Princess, A",3.9047619047619047,262.0,312.2857142857143,21
"Little Princess, The",3.5,917.0,420.0,2
"Little Rascals, The",2.65625,575.0,328.8125,16
Little Shop of Horrors,3.3333333333333335,2746.0,342.38461538461536,39
"Little Shop of Horrors, The",3.0,2747.0,412.44444444444446,9
"Little Vampire, The",3.0,3974.0,288.0,1
Little Voice,3.9285714285714284,2390.0,302.57142857142856,7
Little Women,3.877551020408163,1013.7755102040817,326.6326530612245,49
Live Flesh (Carne trémula),3.875,1844.0,366.5,4
Live Free or Die Hard,3.40625,53972.0,314.15625,32
Live Nude Girls,5.0,467.0,492.0,1
Live Wire,4.0,6417.0,594.0,1
Live and Let Die,3.6956521739130435,2991.0,339.2173913043478,23
"Lives of Others, The (Das leben der Anderen)",4.117647058823529,44555.0,321.8235294117647,34
"Living Daylights, The",3.2916666666666665,4005.0,289.8333333333333,12
Living Out Loud,3.0,2331.0,266.3333333333333,3
Living in Oblivion,4.3076923076923075,176.0,359.61538461538464,13
"Lizzie McGuire Movie, The",3.0,6332.0,279.0,4
Loaded Weapon 1 (National Lampoon's Loaded Weapon 1),2.1875,3208.0,341.25,8
Local Hero,4.055555555555555,1238.0,320.77777777777777,9
"Lock, Stock & Two Smoking Barrels",4.052238805970149,2542.0,318.44776119402985,67
Locke,3.8333333333333335,110882.0,324.3333333333333,3
Lockout,3.1666666666666665,93563.0,359.0,3
"Lodger: A Story of the London Fog, The",3.5,2227.0,223.33333333333334,3
Logan,4.28,168252.0,342.28,25
Logan Lucky,4.5,174909.0,212.0,1
Logan's Run,3.2291666666666665,2528.0,325.2916666666667,24
Lola Montès,3.5,8143.0,50.0,1
Lola Versus,1.5,96726.0,448.0,1
Lolita,3.7142857142857144,2377.0,381.2857142857143,14
London,3.0,43908.0,599.0,1
London Boulevard,1.5,82093.0,448.0,1
London Has Fallen,2.0,152079.0,474.5,2
London Town,2.5,165075.0,448.0,1
"Lone Ranger, The",2.7857142857142856,103384.0,387.14285714285717,7
Lone Star,4.157894736842105,800.0,259.10526315789474,19
Lone Survivor,3.0,107069.0,444.5,2
Lonely Are the Brave,4.0,3737.0,140.0,1
"Lonely Guy, The",3.5,7716.0,474.0,1
Lonesome Dove,3.75,26649.0,313.5,2
Long Day's Journey Into Night,3.5,8650.0,474.0,1
"Long Good Friday, The",3.5,5198.0,599.0,1
"Long Goodbye, The",4.666666666666667,2511.0,249.66666666666666,3
"Long Kiss Goodnight, The",3.3181818181818183,1047.0,302.7878787878788,33
Long Live Ghosts!,3.0,153386.0,89.0,1
Long Night's Journey Into Day,4.0,4171.0,474.0,1
"Long Walk Home, The",4.0,3713.0,290.0,1
"Long, Hot Summer, The",4.0,6452.0,309.0,1
"Longest Day, The",4.0,3062.0,231.63636363636363,11
"Longest Yard, The",3.2142857142857144,23136.714285714286,241.57142857142858,14
Look Who's Talking,2.388888888888889,4621.0,371.0,18
Look Who's Talking Now,1.5833333333333333,5452.0,446.8333333333333,6
Look Who's Talking Too,1.7857142857142858,7701.0,335.7142857142857,7
Looker,4.5,5764.0,3.0,1
Looking for Comedy in the Muslim World,3.5,42740.0,474.0,1
Looking for Richard,3.9,1050.0,385.8,5
"Lookout, The",3.25,52241.0,390.8333333333333,6
Looney Tunes: Back in Action,2.75,6946.0,231.0,2
Looper,3.640625,96610.0,311.375,32
Loose Cannons,2.0,6560.0,414.0,1
Lord of Illusions,2.75,177.0,300.25,8
Lord of War,3.7142857142857144,36529.0,290.2857142857143,35
Lord of the Flies,3.175,3982.5,371.1,20
"Lord of the Rings, The",3.1333333333333333,2116.0,323.8,15
"Lord of the Rings: The Fellowship of the Ring, The",4.106060606060606,4993.0,313.95959595959596,198
"Lord of the Rings: The Return of the King, The",4.118918918918919,7153.0,316.4108108108108,185
"Lord of the Rings: The Two Towers, The",4.0212765957446805,5952.0,307.5851063829787,188
Lords of Dogtown,3.0,33672.0,293.57142857142856,7
"Lords of Flatbush, The",2.0,3590.0,409.0,1
"Lords of Salem, The",2.5,102802.0,610.0,1
Lorenzo's Oil,3.3333333333333335,7009.0,242.66666666666666,3
Los Angeles Plays Itself,3.5,33435.0,599.0,1
Loser,3.0833333333333335,3197.8333333333335,345.1666666666667,12
"Losers, The",3.0,77364.0,432.6666666666667,3
Losin' It,1.0,4204.0,474.0,1
Losing Isaiah,3.5,271.0,208.0,4
"Loss of Sexual Innocence, The",2.25,2674.0,258.5,2
Lost & Found,2.75,2597.0,577.0,2
"Lost Boys, The",3.7115384615384617,4128.0,372.9230769230769,26
Lost Highway,3.264705882352941,1464.0,351.05882352941177,17
Lost Horizon,4.0,944.0,415.6666666666667,3
"Lost Skeleton of Cadavra, The",4.0,7266.0,520.0,1
"Lost Weekend, The",4.0,1938.0,416.0,3
"Lost World: Jurassic Park, The",2.753731343283582,1544.0,344.86567164179104,67
Lost and Delirious,3.625,4389.0,318.25,4
Lost in America,2.5,4276.0,397.0,2
Lost in Austen,3.6666666666666665,70521.0,394.0,3
Lost in La Mancha,3.0833333333333335,6062.0,352.6666666666667,6
Lost in Space,2.4482758620689653,1831.0,305.9310344827586,29
Lost in Translation,4.033783783783784,6711.0,287.0945945945946,74
Lost in the Sun,2.0,146730.0,448.0,1
"Lot Like Love, A",3.0,33145.0,147.5,6
Louis C.K.: Chewed Up,3.2857142857142856,86347.0,316.7142857142857,7
Louis C.K.: Hilarious,4.055555555555555,86345.0,334.8888888888889,9
Louis C.K.: Live at The Comedy Store,4.375,127098.0,355.0,4
Louis C.K.: Live at the Beacon Theater,4.3,92535.0,336.0,10
Louis C.K.: Oh My God,4.125,104069.0,247.0,4
Louis C.K.: Shameless,4.0,86377.0,341.14285714285717,7
Louis Theroux: Law & Disorder,5.0,86668.0,419.0,1
Love,4.5,140162.0,318.0,1
Love & Human Remains,1.0,178.0,191.0,1
Love & Mercy,4.333333333333333,134881.0,289.6666666666667,3
Love Actually,3.788135593220339,6942.0,337.8305084745763,59
Love Affair,3.3333333333333335,1364.5,364.3333333333333,6
"Love Bug, The",3.0555555555555554,1010.0,268.0,9
Love Crazy,3.5,7839.0,474.0,1
Love Exposure (Ai No Mukidashi),5.0,72142.0,610.0,1
"Love Guru, The",2.125,58315.0,334.5,4
Love Is a Many-Splendored Thing,4.0,3414.0,587.0,1
Love Is the Devil,4.0,2304.0,603.0,1
Love Jones,4.0,1477.0,548.0,1
Love Lasts Three Years (L'amour dure trois ans),3.5,96945.0,560.0,1
"Love Letter, The",2.5,2629.0,589.0,2
Love Live! The School Idol Movie,4.0,193573.0,184.0,1
Love Liza,3.3333333333333335,6002.0,356.6666666666667,3
Love Me If You Dare (Jeux d'enfants),4.1,9010.0,338.6,5
Love Me Tender,3.5,5550.0,606.0,1
Love Potion #9,2.5,4317.0,316.3333333333333,3
Love Serenade,3.0,1585.0,603.0,1
"Love Song for Bobby Long, A",3.1666666666666665,30848.0,442.3333333333333,3
Love Story,3.0,4296.0,540.0,2
Love and Basketball,3.0,3554.0,230.33333333333334,3
Love and Death,4.222222222222222,3814.0,366.1111111111111,9
Love and Death on Long Island,3.0,1794.0,599.0,1
Love and Other Catastrophes,3.5,1493.0,606.0,1
Love and Other Disasters,3.0,55190.0,68.0,1
Love and Other Drugs,2.7857142857142856,82167.0,295.57142857142856,7
Love and Pigeons,5.0,130978.0,105.0,1
Love and a .45,4.0,600.0,182.0,1
Love at First Bite,4.0,26429.0,89.0,1
Love in the Afternoon,3.5,937.0,305.0,2
Love's Labour's Lost,3.0,3719.0,218.5,2
"Love, Rosie",3.5,115667.0,563.0,1
"Love, Simon",4.0,184997.0,596.0,1
"Loved Ones, The",4.25,82041.0,321.0,2
Lovely & Amazing,3.2,5450.0,309.0,5
"Lovely Bones, The",3.1666666666666665,72731.0,299.3333333333333,3
Lover Come Back,3.0,8385.0,474.0,1
"Lover, The (Amant, L')",3.5,7010.0,362.6666666666667,3
Loverboy,2.5,4622.0,385.5,2
Lovers & Leavers (Kuutamolla),3.5,77881.0,489.0,1
"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar)",4.25,2585.0,177.0,2
Lovesick,2.0,132488.0,448.0,1
Loving Vincent,5.0,179133.0,105.0,1
"Low Down Dirty Shame, A",2.375,387.0,233.5,4
Lucas,3.3333333333333335,3480.0,414.6666666666667,3
Luck by Chance,4.5,81087.0,89.0,1
Lucky Break,4.0,5285.0,414.0,1
Lucky Number Slevin,3.8552631578947367,44665.0,311.9736842105263,38
"Lucky One, The",4.0,94325.0,563.0,1
Lucky You,3.0,52724.0,414.0,1
Lucy,2.8214285714285716,111360.0,354.0,14
Lumberjack Man,5.0,149350.0,89.0,1
Lumumba,3.0,4384.0,275.0,1
Luna Papa,3.5,8454.0,606.0,1
Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro),3.4,8253.0,348.0,5
Lust for Life,2.5,8153.0,474.0,1
"Lust, Caution (Se, jie)",3.75,55253.0,255.25,4
Luther,4.0,6768.0,474.0,1
Luxo Jr.,3.75,42191.0,211.5,2
"Luzhin Defence, The",3.5,4259.0,376.0,4
